,hands_played,pots_won,amount_won,to_inv,net_win,per_hand,vpip_count,inv_count,vpip,% won,avg_p_size,avg_agg,per_hand_inv,avg_player_num,avg_post_num,p_score,f_score,t_score,r_score
YDfdW3yW+a/4qpJmfRQlQw,71,27.0,435.65,509.5,-73.85000000000002,-1.0401408450704228,54,60,0.7605633802816901,0.45,16.135185185185183,0.3380281690140845,-1.2308333333333337,5.633802816901408,2.2535211267605635,0.22535211267605634,0.07042253521126761,0.0,0.04225352112676056
aku8UUri/eR2ih6BlM3MxA,71,43.0,372.9,512.5,-139.60000000000002,-1.9661971830985918,52,71,0.7323943661971831,0.6056338028169014,8.672093023255814,0.11267605633802817,-1.9661971830985918,2.0,1.323943661971831,0.07042253521126761,0.014084507042253521,0.014084507042253521,0.014084507042253521
S+SgnZgWxm6KZqAJtwz6sw,71,22.0,159.0,172.0,-13.0,-0.18309859154929578,31,44,0.43661971830985913,0.5,7.2272727272727275,0.1267605633802817,-0.29545454545454547,5.52112676056338,1.4225352112676057,0.08450704225352113,0.028169014084507043,0.014084507042253521,0.0
2NLh/5XuOY/WPRT4KebkEQ,71,6.0,21.5,73.75,-52.25,-0.7359154929577465,10,24,0.14084507042253522,0.25,3.5833333333333335,0.09859154929577464,-2.1770833333333335,8.873239436619718,1.619718309859155,0.09859154929577464,0.0,0.0,0.0
sPn8teynJcwYYy0R/d9Q4w,71,11.0,235.5,331.25,-95.75,-1.3485915492957747,22,39,0.30985915492957744,0.28205128205128205,21.40909090909091,0.08450704225352113,-2.4551282051282053,5.676056338028169,1.4225352112676057,0.056338028169014086,0.014084507042253521,0.014084507042253521,0.0
XvUPQ5Bm+mJUAGdvv9srPA,71,14.0,133.5,166.5,-33.0,-0.4647887323943662,28,40,0.39436619718309857,0.35,9.535714285714286,0.09859154929577464,-0.825,8.464788732394366,2.436619718309859,0.09859154929577464,0.0,0.0,0.0
kcWb9/YLMr8OO+1kQy9S0A,71,19.0,192.5,314.11,-121.61000000000001,-1.7128169014084509,35,45,0.49295774647887325,0.4222222222222222,10.131578947368421,0.30985915492957744,-2.7024444444444446,5.338028169014085,1.732394366197183,0.2535211267605634,0.014084507042253521,0.028169014084507043,0.014084507042253521
zNOpeHQy3iBDeCqsdDYaLA,71,8.0,57.5,113.5,-56.0,-0.7887323943661971,26,43,0.36619718309859156,0.18604651162790697,7.1875,0.08450704225352113,-1.302325581395349,5.690140845070423,1.380281690140845,0.07042253521126761,0.014084507042253521,0.0,0.0
BdB9N65QNCvVdp4jz2MT5w,71,7.0,138.8,311.0,-172.2,-2.425352112676056,21,38,0.29577464788732394,0.18421052631578946,19.82857142857143,0.1267605633802817,-4.531578947368421,5.76056338028169,1.3098591549295775,0.1267605633802817,0.0,0.0,0.0
1Qc8EoV6VcnVge7GioK2eQ,71,5.0,201.0,198.5,2.5,0.035211267605633804,16,27,0.22535211267605634,0.18518518518518517,40.2,0.09859154929577464,0.09259259259259259,8.366197183098592,2.3380281690140845,0.08450704225352113,0.014084507042253521,0.0,0.0
ZjEwTixnbalZStugS0BIhQ,71,7.0,178.8,237.94,-59.139999999999986,-0.832957746478873,18,38,0.2535211267605634,0.18421052631578946,25.542857142857144,0.16901408450704225,-1.5563157894736839,5.535211267605634,1.7464788732394365,0.15492957746478872,0.014084507042253521,0.0,0.0
TVCS8Io26nW2B8nXKSPmfA,71,16.0,189.7,208.6,-18.900000000000006,-0.26619718309859164,33,48,0.4647887323943662,0.3333333333333333,11.85625,0.14084507042253522,-0.3937500000000001,5.028169014084507,1.676056338028169,0.11267605633802817,0.028169014084507043,0.0,0.0
mCojCl6DyhhBHSCbOFjWmA,71,28.0,287.5,487.0,-199.5,-2.8098591549295775,36,57,0.5070422535211268,0.49122807017543857,10.267857142857142,0.323943661971831,-3.5,3.9859154929577465,1.2112676056338028,0.28169014084507044,0.04225352112676056,0.0,0.0
wWrkBQvOBCUqimsB8nrnkA,71,26.0,292.22,416.47,-124.25,-1.75,55,58,0.7746478873239436,0.4482758620689655,11.23923076923077,0.36619718309859156,-2.1422413793103448,5.845070422535211,2.619718309859155,0.28169014084507044,0.04225352112676056,0.04225352112676056,0.0
XmGrb0dS5vRvMIXGZ+t0Pg,71,8.0,143.0,167.0,-24.0,-0.3380281690140845,18,32,0.2535211267605634,0.25,17.875,0.11267605633802817,-0.75,8.084507042253522,2.295774647887324,0.11267605633802817,0.0,0.0,0.0
2kT0msmCJ443PIsPg/yqIQ,71,43.0,154.5,270.0,-115.5,-1.6267605633802817,44,71,0.6197183098591549,0.6056338028169014,3.5930232558139537,0.5070422535211268,-1.6267605633802817,2.0,0.676056338028169,0.5070422535211268,0.0,0.0,0.0
s8E5bzAIebgbeZ4/wZgCXw,71,12.0,254.0,265.75,-11.75,-0.16549295774647887,22,30,0.30985915492957744,0.4,21.166666666666668,0.15492957746478872,-0.39166666666666666,8.76056338028169,2.5492957746478875,0.11267605633802817,0.0,0.028169014084507043,0.014084507042253521
xy/egIND8n7o9LwvHOeNyg,71,24.0,506.95,438.56,68.38999999999999,0.9632394366197181,42,51,0.5915492957746479,0.47058823529411764,21.122916666666665,0.16901408450704225,1.3409803921568624,5.47887323943662,2.5774647887323945,0.15492957746478872,0.014084507042253521,0.0,0.0
+m0C1WuFUwMN+nguCIMuDw,71,14.0,135.5,145.75,-10.25,-0.1443661971830986,23,38,0.323943661971831,0.3684210526315789,9.678571428571429,0.08450704225352113,-0.26973684210526316,8.211267605633802,1.704225352112676,0.08450704225352113,0.0,0.0,0.0
d/hQBbIEIKZhpg3AVGRWYw,71,44.0,347.0,445.35,-98.35000000000002,-1.385211267605634,48,71,0.676056338028169,0.6197183098591549,7.886363636363637,0.5915492957746479,-1.385211267605634,2.0,0.704225352112676,0.5633802816901409,0.028169014084507043,0.0,0.0
1jK+rizmwDSKlbnABhYw5g,71,18.0,437.0,445.5,-8.5,-0.11971830985915492,37,50,0.5211267605633803,0.36,24.27777777777778,0.14084507042253522,-0.17,5.47887323943662,1.8309859154929577,0.056338028169014086,0.014084507042253521,0.056338028169014086,0.014084507042253521
lNAo1301CvoO67YUMUGnog,71,25.0,296.0,659.45,-363.45000000000005,-5.119014084507043,45,55,0.6338028169014085,0.45454545454545453,11.84,0.23943661971830985,-6.608181818181819,5.661971830985915,1.5352112676056338,0.18309859154929578,0.04225352112676056,0.014084507042253521,0.0
voiX/i/pJsGQCfl4kq8PkA,71,50.0,177.5,300.0,-122.5,-1.7253521126760563,42,71,0.5915492957746479,0.704225352112676,3.55,0.4647887323943662,-1.7253521126760563,2.0,0.6197183098591549,0.4507042253521127,0.014084507042253521,0.0,0.0
VV62x+ao9C7Sau/1B2vOgQ,71,16.0,147.5,164.3,-16.80000000000001,-0.2366197183098593,22,35,0.30985915492957744,0.45714285714285713,9.21875,0.23943661971830985,-0.4800000000000003,8.352112676056338,1.6338028169014085,0.23943661971830985,0.0,0.0,0.0
90N612go25v2jBXk73XLUw,71,29.0,313.25,475.87,-162.62,-2.2904225352112677,50,57,0.704225352112676,0.5087719298245614,10.801724137931034,0.15492957746478872,-2.852982456140351,5.676056338028169,2.084507042253521,0.15492957746478872,0.0,0.0,0.0
pqyj7/He5tCodqjVxzXq5A,71,13.0,139.5,193.5,-54.0,-0.7605633802816901,25,37,0.352112676056338,0.35135135135135137,10.73076923076923,0.16901408450704225,-1.4594594594594594,8.408450704225352,1.7887323943661972,0.14084507042253522,0.028169014084507043,0.0,0.0
l6Ip1euTf16NltlBRQfE1A,71,8.0,110.7,111.0,-0.29999999999999716,-0.004225352112676016,18,38,0.2535211267605634,0.21052631578947367,13.8375,0.014084507042253521,-0.007894736842105189,5.76056338028169,1.732394366197183,0.014084507042253521,0.0,0.0,0.0
9t5Uw0V15LQ7inYd/a+V1w,71,14.0,387.15,293.25,93.89999999999998,1.3225352112676052,36,45,0.5070422535211268,0.3111111111111111,27.65357142857143,0.16901408450704225,2.086666666666666,8.492957746478874,2.7464788732394365,0.15492957746478872,0.0,0.0,0.014084507042253521
YvCjM87D4nZvAdaOGSz/Vw,71,19.0,93.0,148.75,-55.75,-0.7852112676056338,38,54,0.5352112676056338,0.35185185185185186,4.894736842105263,0.11267605633802817,-1.0324074074074074,5.338028169014085,1.5211267605633803,0.11267605633802817,0.0,0.0,0.0
WGbqETXi6meCVOrUiebgrw,71,23.0,758.3,536.3,222.0,3.1267605633802815,38,47,0.5352112676056338,0.48936170212765956,32.9695652173913,0.15492957746478872,4.723404255319149,8.80281690140845,1.6619718309859155,0.14084507042253522,0.0,0.014084507042253521,0.0
lOIbTPT83Qss1iS7SC3mew,71,29.0,394.15999999999997,344.5,49.65999999999997,0.6994366197183094,48,58,0.676056338028169,0.5,13.591724137931033,0.18309859154929578,0.8562068965517236,4.450704225352113,1.5352112676056338,0.14084507042253522,0.0,0.028169014084507043,0.014084507042253521
JrHPha7iIp6rBgK//DARaw,71,13.0,137.75,364.76,-227.01,-3.1973239436619716,31,41,0.43661971830985913,0.3170731707317073,10.596153846153847,0.28169014084507044,-5.536829268292682,5.633802816901408,2.084507042253521,0.2535211267605634,0.014084507042253521,0.014084507042253521,0.0
jfh1Ay6lMVud5XFO6Q6rDQ,70,12.0,59.5,168.0,-108.5,-1.55,28,40,0.4,0.3,4.958333333333333,0.05714285714285714,-2.7125,5.571428571428571,1.8857142857142857,0.05714285714285714,0.0,0.0,0.0
wvTD9b8sKuYhgvgyRmg9vg,70,15.0,149.3,162.0,-12.699999999999989,-0.18142857142857127,31,36,0.44285714285714284,0.4166666666666667,9.953333333333335,0.02857142857142857,-0.35277777777777747,8.285714285714286,1.9285714285714286,0.02857142857142857,0.0,0.0,0.0
3RHNB+WqND5Y52V7zvR7zw,70,10.0,39.0,103.75,-64.75,-0.925,26,43,0.37142857142857144,0.23255813953488372,3.9,0.08571428571428572,-1.505813953488372,5.8428571428571425,1.6571428571428573,0.08571428571428572,0.0,0.0,0.0
gZv7sGupcM6AhY83tVdMuA,70,5.0,27.0,84.75,-57.75,-0.825,20,31,0.2857142857142857,0.16129032258064516,5.4,0.04285714285714286,-1.8629032258064515,8.67142857142857,2.0,0.04285714285714286,0.0,0.0,0.0
tVadyJ+A7jv4nKHAsl4QSw,70,20.0,489.3,524.15,-34.849999999999966,-0.4978571428571424,30,42,0.42857142857142855,0.47619047619047616,24.465,0.24285714285714285,-0.8297619047619039,5.685714285714286,0.9571428571428572,0.2,0.02857142857142857,0.014285714285714285,0.0
Kq0b60BLhgY/UTNa73ysRg,70,16.0,81.5,167.5,-86.0,-1.2285714285714286,26,38,0.37142857142857144,0.42105263157894735,5.09375,0.21428571428571427,-2.263157894736842,7.814285714285714,1.7142857142857142,0.21428571428571427,0.0,0.0,0.0
+cadHCz89f8y48xfoAI93w,70,5.0,64.5,74.5,-10.0,-0.14285714285714285,21,31,0.3,0.16129032258064516,12.9,0.0,-0.3225806451612903,8.0,2.757142857142857,0.0,0.0,0.0,0.0
JPzqsVCC8QI73S4Q0NUUzw,70,8.0,99.5,95.0,4.5,0.06428571428571428,11,35,0.15714285714285714,0.22857142857142856,12.4375,0.04285714285714286,0.12857142857142856,5.428571428571429,0.8857142857142857,0.02857142857142857,0.0,0.014285714285714285,0.0
vVRthYQRNSZx4ZekdpD7Nw,70,8.0,166.5,186.75,-20.25,-0.2892857142857143,25,38,0.35714285714285715,0.21052631578947367,20.8125,0.08571428571428572,-0.5328947368421053,8.342857142857143,2.3142857142857145,0.07142857142857142,0.014285714285714285,0.0,0.0
XUfZjUq0+tTWY4/HWOp2iQ,70,14.0,117.1,89.0,28.099999999999994,0.40142857142857136,21,33,0.3,0.42424242424242425,8.364285714285714,0.014285714285714285,0.8515151515151513,5.914285714285715,1.6142857142857143,0.0,0.014285714285714285,0.0,0.0
26gZQFuyvnVlaGlZz/LQQw,70,9.0,74.0,108.0,-34.0,-0.4857142857142857,21,38,0.3,0.23684210526315788,8.222222222222221,0.05714285714285714,-0.8947368421052632,5.628571428571429,2.0,0.05714285714285714,0.0,0.0,0.0
feVehRR6qNkSCX2DrkKMjw,70,47.0,630.9,643.55,-12.649999999999977,-0.18071428571428538,52,67,0.7428571428571429,0.7014925373134329,13.423404255319149,0.7142857142857143,-0.1888059701492534,3.3857142857142857,0.8857142857142857,0.6428571428571429,0.05714285714285714,0.014285714285714285,0.0
tNy8g5uE3Cg1fq80quFqrw,70,16.0,307.1,321.55,-14.449999999999989,-0.20642857142857127,31,37,0.44285714285714284,0.43243243243243246,19.19375,0.22857142857142856,-0.3905405405405402,8.528571428571428,2.1285714285714286,0.17142857142857143,0.04285714285714286,0.014285714285714285,0.0
+jLWPvEBYqE1KXb/9yjimA,70,28.0,571.75,463.76,107.99000000000001,1.542714285714286,32,50,0.45714285714285713,0.56,20.419642857142858,0.2714285714285714,2.1598,3.8857142857142857,1.2857142857142858,0.2571428571428571,0.014285714285714285,0.0,0.0
bFJYHez4QI6Cd3lUs7dyfg,70,6.0,28.5,73.0,-44.5,-0.6357142857142857,18,27,0.2571428571428571,0.2222222222222222,4.75,0.02857142857142857,-1.6481481481481481,8.414285714285715,1.457142857142857,0.02857142857142857,0.0,0.0,0.0
Y053c/LMCOZqDNkF6BFepw,70,17.0,125.0,328.5,-203.5,-2.907142857142857,37,43,0.5285714285714286,0.3953488372093023,7.352941176470588,0.17142857142857143,-4.732558139534884,8.457142857142857,2.3857142857142857,0.14285714285714285,0.014285714285714285,0.0,0.014285714285714285
m1ivj8bI3mtNWcjQjLkpGQ,70,17.0,284.78000000000003,151.12,133.66000000000003,1.9094285714285717,34,48,0.4857142857142857,0.3541666666666667,16.751764705882355,0.014285714285714285,2.784583333333334,5.4,1.6714285714285715,0.014285714285714285,0.0,0.0,0.0
wmG5oDRW+cWE/8dgaBmc1A,70,23.0,254.5,429.75,-175.25,-2.5035714285714286,38,52,0.5428571428571428,0.4423076923076923,11.065217391304348,0.24285714285714285,-3.3701923076923075,5.885714285714286,1.457142857142857,0.22857142857142856,0.014285714285714285,0.0,0.0
U0QADNpspDRxsPrxxqvEVA,70,37.0,337.0,706.45,-369.45000000000005,-5.277857142857144,62,65,0.8857142857142857,0.5692307692307692,9.108108108108109,0.6571428571428571,-5.683846153846154,6.8,1.7285714285714286,0.6285714285714286,0.014285714285714285,0.0,0.014285714285714285
SwYc+D/PTjNm1cVccju1Xw,70,25.0,282.3,404.5,-122.19999999999999,-1.7457142857142856,43,55,0.6142857142857143,0.45454545454545453,11.292,0.2571428571428571,-2.2218181818181817,5.042857142857143,1.7428571428571429,0.22857142857142856,0.014285714285714285,0.0,0.014285714285714285
BDyMwqN1Bu5zOlkWtpJLnw,70,12.0,84.0,235.7,-151.7,-2.167142857142857,26,43,0.37142857142857144,0.27906976744186046,7.0,0.1,-3.5279069767441857,5.357142857142857,1.1857142857142857,0.1,0.0,0.0,0.0
jUnQaukbN02/JCYBM42Hsg,70,9.0,369.4,222.75,146.64999999999998,2.0949999999999998,16,35,0.22857142857142856,0.2571428571428571,41.044444444444444,0.05714285714285714,4.1899999999999995,5.8,1.5857142857142856,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285
kQfzzqLeDdAss3EoGoES0A,70,9.0,112.5,120.5,-8.0,-0.11428571428571428,22,32,0.3142857142857143,0.28125,12.5,0.014285714285714285,-0.25,8.67142857142857,2.6285714285714286,0.014285714285714285,0.0,0.0,0.0
4mVkxlh9h189uiv0Cg1fFQ,70,17.0,571.5,597.5,-26.0,-0.37142857142857144,23,42,0.32857142857142857,0.40476190476190477,33.61764705882353,0.2714285714285714,-0.6190476190476191,5.185714285714286,1.5142857142857142,0.22857142857142856,0.04285714285714286,0.0,0.0
f9rFfD60YUiNrVRhuyDO0A,70,28.0,132.1,157.0,-24.900000000000006,-0.3557142857142858,27,70,0.38571428571428573,0.4,4.7178571428571425,0.014285714285714285,-0.3557142857142858,2.0,0.7142857142857143,0.0,0.014285714285714285,0.0,0.0
AyVgh/Ebg0eaUOIVi3N9/Q,69,17.0,351.1,268.5,82.60000000000002,1.1971014492753627,32,45,0.463768115942029,0.37777777777777777,20.65294117647059,0.21739130434782608,1.835555555555556,5.304347826086956,1.681159420289855,0.2028985507246377,0.014492753623188406,0.0,0.0
AUEXiE5Jrvf1Sjk9Z1CRCA,69,7.0,133.9,99.0,34.900000000000006,0.5057971014492755,19,29,0.2753623188405797,0.2413793103448276,19.12857142857143,0.07246376811594203,1.2034482758620693,8.72463768115942,3.0144927536231885,0.043478260869565216,0.028985507246376812,0.0,0.0
QzlgBDdnB+B6jAcCiCCm6g,69,13.0,232.0,200.25,31.75,0.4601449275362319,20,34,0.2898550724637681,0.38235294117647056,17.846153846153847,0.043478260869565216,0.9338235294117647,5.695652173913044,1.463768115942029,0.043478260869565216,0.0,0.0,0.0
e1t5mWuZpFUfVB1896IszQ,69,18.0,92.5,150.75,-58.25,-0.8442028985507246,31,46,0.4492753623188406,0.391304347826087,5.138888888888889,0.07246376811594203,-1.266304347826087,5.550724637681159,1.710144927536232,0.07246376811594203,0.0,0.0,0.0
YT1GdCU0aH2uZoCbaXPFzw,69,21.0,461.5,392.0,69.5,1.0072463768115942,33,44,0.4782608695652174,0.4772727272727273,21.976190476190474,0.028985507246376812,1.5795454545454546,5.2898550724637685,1.855072463768116,0.014492753623188406,0.0,0.014492753623188406,0.0
lrsoJwdZcZtTETU5wkmdCw,69,13.0,270.0,300.3,-30.30000000000001,-0.4391304347826089,39,45,0.5652173913043478,0.28888888888888886,20.76923076923077,0.2028985507246377,-0.6733333333333336,8.333333333333334,2.550724637681159,0.18840579710144928,0.014492753623188406,0.0,0.0
7IVI0WGy6kXvAAOfDl7GXQ,69,17.0,113.25,161.74,-48.49000000000001,-0.702753623188406,28,41,0.4057971014492754,0.4146341463414634,6.661764705882353,0.057971014492753624,-1.1826829268292685,5.666666666666667,1.144927536231884,0.057971014492753624,0.0,0.0,0.0
/DiiG1RcVGHgzpzfairgJw,69,30.0,525.4,538.58,-13.180000000000064,-0.19101449275362412,39,50,0.5652173913043478,0.6,17.513333333333332,0.4782608695652174,-0.2636000000000013,5.27536231884058,1.5072463768115942,0.463768115942029,0.014492753623188406,0.0,0.0
Q6nB6g73EtPAptRfkFDFQg,69,11.0,69.0,123.5,-54.5,-0.7898550724637681,22,35,0.3188405797101449,0.3142857142857143,6.2727272727272725,0.028985507246376812,-1.5571428571428572,5.884057971014493,1.8840579710144927,0.028985507246376812,0.0,0.0,0.0
IMQt5JYdYW+5vUQuFDludA,69,20.0,457.7,226.25,231.45,3.3543478260869564,32,46,0.463768115942029,0.43478260869565216,22.884999999999998,0.10144927536231885,5.031521739130435,5.6231884057971016,1.9855072463768115,0.08695652173913043,0.014492753623188406,0.0,0.0
ammanHTjKVFIHcn37Fy55A,69,10.0,168.0,287.25,-119.25,-1.7282608695652173,35,48,0.5072463768115942,0.20833333333333334,16.8,0.043478260869565216,-2.484375,5.811594202898551,1.565217391304348,0.028985507246376812,0.014492753623188406,0.0,0.0
e/cWIipgpo6QBYBwyQGB/w,69,7.0,47.0,90.0,-43.0,-0.6231884057971014,17,34,0.2463768115942029,0.20588235294117646,6.714285714285714,0.057971014492753624,-1.2647058823529411,5.579710144927536,2.0579710144927534,0.057971014492753624,0.0,0.0,0.0
+sHWcoqaOGPFu5nZw+f/lA,69,18.0,418.5,275.5,143.0,2.072463768115942,28,39,0.4057971014492754,0.46153846153846156,23.25,0.2463768115942029,3.6666666666666665,5.608695652173913,2.1594202898550723,0.17391304347826086,0.057971014492753624,0.014492753623188406,0.0
z1ns83nT35uyAUSJrFy3Xw,69,12.0,117.7,145.2,-27.499999999999986,-0.39855072463768093,35,48,0.5072463768115942,0.25,9.808333333333334,0.0,-0.5729166666666664,5.6231884057971016,1.5942028985507246,0.0,0.0,0.0,0.0
RESdefY4xr5lDisvo0nZMw,69,10.0,102.0,143.75,-41.75,-0.605072463768116,24,31,0.34782608695652173,0.3225806451612903,10.2,0.07246376811594203,-1.346774193548387,8.840579710144928,2.072463768115942,0.057971014492753624,0.0,0.0,0.014492753623188406
qWcrdN8S19y9w5Sm27mgXQ,69,23.0,330.46000000000004,364.95,-34.48999999999995,-0.4998550724637674,39,54,0.5652173913043478,0.42592592592592593,14.367826086956523,0.17391304347826086,-0.6387037037037028,6.057971014492754,2.217391304347826,0.11594202898550725,0.043478260869565216,0.014492753623188406,0.0
najr7tmocYHrxKnXlLD0ng,69,16.0,242.5,250.2,-7.699999999999989,-0.11159420289855056,26,42,0.37681159420289856,0.38095238095238093,15.15625,0.21739130434782608,-0.18333333333333307,5.6231884057971016,1.608695652173913,0.17391304347826086,0.028985507246376812,0.014492753623188406,0.0
BcuutHmgOpyM1SwyNgbPvg,69,6.0,33.0,90.25,-57.25,-0.8297101449275363,12,32,0.17391304347826086,0.1875,5.5,0.07246376811594203,-1.7890625,5.811594202898551,1.5072463768115942,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.0
7ezH0cSVGkaZIeRUGc5V5g,69,30.0,334.0,337.0,-3.0,-0.043478260869565216,43,53,0.6231884057971014,0.5660377358490566,11.133333333333333,0.2898550724637681,-0.05660377358490566,4.971014492753623,1.4927536231884058,0.21739130434782608,0.014492753623188406,0.043478260869565216,0.014492753623188406
1CVIDqM2e7ShsOadI2YDWg,69,11.0,240.7,112.38,128.32,1.8597101449275362,16,39,0.2318840579710145,0.28205128205128205,21.88181818181818,0.057971014492753624,3.29025641025641,5.304347826086956,1.4202898550724639,0.028985507246376812,0.014492753623188406,0.0,0.014492753623188406
LDLud1RQ1xDpDsgBCxUl+w,69,11.0,69.6,61.449999999999996,8.149999999999999,0.11811594202898548,11,25,0.15942028985507245,0.44,6.327272727272727,0.07246376811594203,0.32599999999999996,8.36231884057971,1.855072463768116,0.07246376811594203,0.0,0.0,0.0
bbeYuTkneoRFluQvb8rRfg,69,4.0,64.5,52.0,12.5,0.18115942028985507,6,30,0.08695652173913043,0.13333333333333333,16.125,0.057971014492753624,0.4166666666666667,5.72463768115942,0.6231884057971014,0.057971014492753624,0.0,0.0,0.0
Z7KezF6TrBWlRtMLjHl3mw,69,4.0,75.56,96.7,-21.14,-0.3063768115942029,15,27,0.21739130434782608,0.14814814814814814,18.89,0.043478260869565216,-0.782962962962963,8.565217391304348,2.36231884057971,0.028985507246376812,0.014492753623188406,0.0,0.0
31Jphi6a/y++rjWYNol3/A,69,14.0,256.04,205.52,50.52000000000001,0.7321739130434785,24,45,0.34782608695652173,0.3111111111111111,18.28857142857143,0.17391304347826086,1.122666666666667,5.217391304347826,1.9420289855072463,0.15942028985507245,0.0,0.0,0.014492753623188406
/0W2lBenAENId/f4rUeHmw,69,4.0,134.0,196.5,-62.5,-0.9057971014492754,23,29,0.3333333333333333,0.13793103448275862,33.5,0.07246376811594203,-2.1551724137931036,6.840579710144928,2.318840579710145,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.014492753623188406
PaJtMXEL5Q6uYWk6WvRL3g,69,13.0,246.4,210.0,36.400000000000006,0.5275362318840581,39,51,0.5652173913043478,0.2549019607843137,18.953846153846154,0.043478260869565216,0.7137254901960786,5.304347826086956,1.7246376811594204,0.043478260869565216,0.0,0.0,0.0
RJxQSj6mNWu/QY+cSJqN0Q,69,3.0,77.0,90.5,-13.5,-0.1956521739130435,12,24,0.17391304347826086,0.125,25.666666666666668,0.028985507246376812,-0.5625,8.159420289855072,2.536231884057971,0.028985507246376812,0.0,0.0,0.0
oGFb3xIuwxFCz76bF4Re5w,69,32.0,494.50000000000006,741.7,-247.2,-3.5826086956521737,52,63,0.7536231884057971,0.5079365079365079,15.453125000000002,0.2318840579710145,-3.9238095238095236,6.057971014492754,2.4347826086956523,0.07246376811594203,0.11594202898550725,0.028985507246376812,0.014492753623188406
Vcgm76UFAC072Q+Anf4GKg,68,14.0,562.1,363.2,198.90000000000003,2.9250000000000007,28,47,0.4117647058823529,0.2978723404255319,40.15,0.058823529411764705,4.231914893617022,5.426470588235294,1.1323529411764706,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.0
aLFcl2MI5OD3uJ9w6cQzEw,68,11.0,99.0,123.5,-24.5,-0.3602941176470588,29,42,0.4264705882352941,0.2619047619047619,9.0,0.11764705882352941,-0.5833333333333334,5.647058823529412,1.588235294117647,0.10294117647058823,0.014705882352941176,0.0,0.0
YJbToUH/Ilvb4Nr2Inj3Pg,68,14.0,151.45000000000002,235.05,-83.6,-1.2294117647058822,31,49,0.45588235294117646,0.2857142857142857,10.817857142857145,0.10294117647058823,-1.7061224489795916,6.161764705882353,1.7058823529411764,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.0
I4lRzAiljF7ss5pMOD0bEg,68,17.0,340.3,310.85,29.44999999999999,0.4330882352941175,30,42,0.4411764705882353,0.40476190476190477,20.01764705882353,0.11764705882352941,0.7011904761904759,8.588235294117647,2.1470588235294117,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.0
fBZ+LUOTJGB0uaXSWJoy9w,68,8.0,219.44,167.22,52.22,0.7679411764705882,20,33,0.29411764705882354,0.24242424242424243,27.43,0.10294117647058823,1.5824242424242423,7.014705882352941,2.088235294117647,0.08823529411764706,0.014705882352941176,0.0,0.0
A6QTCP/tCVBEv+YjXPS9Bg,68,20.0,226.0,349.0,-123.0,-1.8088235294117647,32,44,0.47058823529411764,0.45454545454545453,11.3,0.3088235294117647,-2.7954545454545454,5.544117647058823,0.9558823529411765,0.25,0.04411764705882353,0.014705882352941176,0.0
yBL8b81Pttz10kS2CoiElA,68,5.0,231.0,82.0,149.0,2.1911764705882355,16,23,0.23529411764705882,0.21739130434782608,46.2,0.058823529411764705,6.478260869565218,8.279411764705882,2.1323529411764706,0.058823529411764705,0.0,0.0,0.0
inkytOXX/0wHK+C15R0czQ,68,20.0,289.0,383.62,-94.62,-1.3914705882352942,48,60,0.7058823529411765,0.3333333333333333,14.45,0.058823529411764705,-1.5770000000000002,5.6911764705882355,2.2058823529411766,0.04411764705882353,0.014705882352941176,0.0,0.0
Ur/SVXMApUJ4InC5tmMuAA,68,5.0,31.5,87.75,-56.25,-0.8272058823529411,15,23,0.22058823529411764,0.21739130434782608,6.3,0.014705882352941176,-2.4456521739130435,8.75,2.8970588235294117,0.014705882352941176,0.0,0.0,0.0
BQlkOvzYXLl3or5N9W5PYQ,68,8.0,124.6,110.75,13.849999999999994,0.2036764705882352,13,28,0.19117647058823528,0.2857142857142857,15.575,0.04411764705882353,0.49464285714285694,7.485294117647059,1.8970588235294117,0.04411764705882353,0.0,0.0,0.0
ZkvNSbZOoncdapIqdWzeHQ,68,29.0,361.62,595.24,-233.62,-3.4355882352941176,52,59,0.7647058823529411,0.4915254237288136,12.469655172413793,0.25,-3.9596610169491524,5.147058823529412,2.338235294117647,0.14705882352941177,0.04411764705882353,0.04411764705882353,0.014705882352941176
dD1cakYHIqdRF0bIBvhigA,68,24.0,423.0,372.5,50.5,0.7426470588235294,45,55,0.6617647058823529,0.43636363636363634,17.625,0.38235294117647056,0.9181818181818182,5.514705882352941,1.3970588235294117,0.35294117647058826,0.029411764705882353,0.0,0.0
eKLrlc9KGY/byoLRitDQrw,68,7.0,47.0,125.45,-78.45,-1.1536764705882354,17,32,0.25,0.21875,6.714285714285714,0.058823529411764705,-2.4515625,5.647058823529412,1.8676470588235294,0.029411764705882353,0.029411764705882353,0.0,0.0
D0C3hkx7ZXSLtYgdyYoUEA,68,18.0,160.2,212.0,-51.80000000000001,-0.7617647058823531,29,43,0.4264705882352941,0.4186046511627907,8.899999999999999,0.17647058823529413,-1.204651162790698,5.117647058823529,1.838235294117647,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.0
